brand,model,manufacture_date,mileage_v2,gearbox,price,list_time
Toyota,vios,2022,43163,MT,450000000.0,2023-10-08 23:19:57.874
Toyota,vios,2022,43163,MT,450000000.0,2023-10-08 23:19:57.874
Toyota,vios,2022,5800,AT,525000000.0,2023-10-09 05:15:50.775
Toyota,vios,2022,5800,AT,525000000.0,2023-10-09 05:15:50.775
Toyota,vios,2022,30600,AT,460000000.0,2023-10-09 05:24:28.053
Toyota,vios,2022,30600,AT,480000000.0,2023-10-09 05:24:28.053
Toyota,vios,2022,30600,AT,460000000.0,2023-10-09 05:24:28.053
Toyota,vios,2022,30600,AT,480000000.0,2023-10-09 05:24:28.053
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-09 06:09:24.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-09 09:32:06.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-09 09:32:06.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-09 09:32:06.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-09 09:32:06.000
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,4500,AT,485000000.0,2023-10-10 00:16:32.206
Toyota,vios,2022,17000,AT,509000000.0,2023-10-10 02:09:03.511
Toyota,vios,2022,44000,AT,465000000.0,2023-10-10 02:12:12.382
Toyota,vios,2022,44000,AT,465000000.0,2023-10-10 02:12:12.382
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,38000,MT,450000000.0,2023-10-10 03:19:53.000
Toyota,vios,2022,22000,AT,492000000.0,2023-10-10 03:39:47.455
Toyota,vios,2022,22000,AT,492000000.0,2023-10-10 03:39:47.455
Toyota,vios,2022,18000,AT,488000000.0,2023-10-10 03:42:56.000
Toyota,vios,2022,18000,AT,488000000.0,2023-10-10 03:42:56.000
Toyota,vios,2022,18000,AT,488000000.0,2023-10-10 03:42:56.000
Toyota,vios,2022,18000,AT,488000000.0,2023-10-10 03:42:56.000
Toyota,vios,2022,25000,AT,475000000.0,2023-10-10 03:45:19.305
Toyota,vios,2022,25000,AT,475000000.0,2023-10-10 03:45:19.305
Toyota,vios,2022,6600,AT,515000000.0,2023-10-10 03:46:10.305
Toyota,vios,2022,20000,AT,479000000.0,2023-10-10 04:54:51.765
Toyota,vios,2022,20000,AT,479000000.0,2023-10-10 05:24:53.004
Toyota,vios,2022,10000,AT,515000000.0,2023-10-10 07:21:44.000
Toyota,vios,2022,10000,AT,515000000.0,2023-10-10 07:21:44.000
Toyota,vios,2022,19000,AT,499000000.0,2023-10-10 07:23:11.000
Toyota,vios,2022,19000,AT,499000000.0,2023-10-10 07:23:11.000
Toyota,vios,2022,54000,AT,495000000.0,2023-10-10 07:55:00.277
Toyota,vios,2022,54000,AT,495000000.0,2023-10-10 07:55:00.277
Toyota,vios,2022,54000,AT,490000000.0,2023-10-10 07:55:00.277
Toyota,vios,2022,54000,AT,490000000.0,2023-10-10 07:55:00.277
Toyota,vios,2022,54000,AT,505000000.0,2023-10-10 16:23:44.004
Toyota,vios,2022,54000,AT,505000000.0,2023-10-10 16:23:44.004
Toyota,vios,2022,43163,MT,450000000.0,2023-10-11 02:01:41.180
Toyota,vios,2022,43163,MT,450000000.0,2023-10-11 02:01:41.180
Toyota,vios,2022,43163,MT,450000000.0,2023-10-11 02:01:41.180
Toyota,vios,2022,43163,MT,450000000.0,2023-10-11 02:01:41.180
Toyota,vios,2022,31000,MT,445000000.0,2023-10-11 03:37:32.384
Toyota,vios,2022,31000,MT,445000000.0,2023-10-11 03:37:32.384
Toyota,vios,2022,31000,MT,445000000.0,2023-10-11 03:37:32.384
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 08:14:16.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 11:29:07.117
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 11:29:07.117
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 11:29:07.117
Toyota,vios,2022,14500,MT,430000000.0,2023-10-11 11:29:07.117
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,6000,AT,525000000.0,2023-10-11 13:05:12.654
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,30700,AT,480000000.0,2023-10-12 05:01:12.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-12 07:44:10.000
Toyota,vios,2022,28000,MT,429000000.0,2023-10-12 10:00:54.000
Toyota,vios,2022,28000,MT,429000000.0,2023-10-12 10:00:54.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-13 01:05:40.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-13 01:05:40.000
Toyota,vios,2022,40000,AT,480000000.0,2023-10-13 01:05:40.000
Toyota,vios,2022,30700,AT,460000000.0,2023-10-13 04:11:18.000
Toyota,vios,2022,30700,AT,460000000.0,2023-10-13 04:11:18.000
Toyota,vios,2022,10000,AT,492000000.0,2023-10-13 09:38:35.475
Toyota,vios,2022,10000,AT,492000000.0,2023-10-13 10:08:32.505
Toyota,vios,2022,28000,AT,515000000.0,2023-10-14 08:18:08.696
Toyota,vios,2022,15000,AT,510000000.0,2023-10-14 13:21:54.000
Toyota,vios,2022,15000,AT,510000000.0,2023-10-14 13:21:54.000
Toyota,vios,2022,15000,AT,510000000.0,2023-10-14 13:21:54.000
Toyota,vios,2022,15000,AT,510000000.0,2023-10-14 13:21:54.000
Toyota,vios,2022,17000,AT,509000000.0,2023-10-14 13:31:51.215
Toyota,vios,2022,17000,AT,509000000.0,2023-10-14 13:31:51.215
Toyota,vios,2022,17000,AT,509000000.0,2023-10-15 03:35:41.154
Toyota,vios,2022,17000,AT,509000000.0,2023-10-15 03:35:41.154
Toyota,vios,2022,17000,AT,509000000.0,2023-10-15 03:35:41.154
Toyota,vios,2022,17000,AT,509000000.0,2023-10-15 03:35:41.154
Toyota,vios,2022,54000,AT,495000000.0,2023-10-15 04:20:56.214
Toyota,vios,2022,54000,AT,495000000.0,2023-10-15 04:20:56.214
Toyota,vios,2022,17000,AT,468000000.0,2023-10-15 05:30:27.235
Toyota,vios,2022,17000,AT,468000000.0,2023-10-15 05:30:27.235
Toyota,vios,2022,17000,AT,468000000.0,2023-10-15 05:30:27.235
Toyota,vios,2022,28000,AT,500000000.0,2023-10-15 05:43:59.461
Toyota,vios,2022,28000,AT,500000000.0,2023-10-15 05:43:59.461
Toyota,vios,2022,4200,AT,510000000.0,2023-10-15 08:31:14.491
Toyota,vios,2022,18000,AT,479000000.0,2023-10-15 12:47:35.666
Toyota,vios,2022,18000,AT,479000000.0,2023-10-15 12:47:35.666
Toyota,vios,2022,11000,AT,492000000.0,2023-10-15 16:15:41.000
Toyota,vios,2022,11000,AT,492000000.0,2023-10-15 16:15:41.000
Toyota,vios,2022,11000,AT,492000000.0,2023-10-15 16:15:41.000
Toyota,vios,2022,46000,AT,480000000.0,2023-10-16 00:01:08.844
Toyota,vios,2022,46000,AT,480000000.0,2023-10-16 00:01:08.844
Toyota,vios,2022,46000,AT,480000000.0,2023-10-16 00:01:08.844
Toyota,vios,2022,46000,AT,480000000.0,2023-10-16 00:01:08.844
Toyota,vios,2022,60000,MT,425000000.0,2023-10-16 02:49:16.519
Toyota,vios,2022,17000,MT,425000000.0,2023-10-16 03:20:27.870
Toyota,vios,2022,29900,AT,490000000.0,2023-10-16 03:51:39.000
Toyota,vios,2022,29900,AT,490000000.0,2023-10-16 03:51:39.000
Toyota,vios,2022,29900,AT,490000000.0,2023-10-16 03:51:39.000
Toyota,vios,2022,20000,AT,479000000.0,2023-10-17 01:13:34.366
Toyota,vios,2022,20000,AT,479000000.0,2023-10-17 01:13:34.366
Toyota,vios,2022,1,AT,460000000.0,2023-10-17 01:29:25.235
Toyota,vios,2022,1,AT,460000000.0,2023-10-17 01:29:25.235
Toyota,vios,2022,20000,AT,479000000.0,2023-10-17 03:13:30.990
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 03:31:17.934
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 03:31:17.934
Toyota,vios,2022,22000,AT,510000000.0,2023-10-17 04:00:03.700
Toyota,vios,2022,22000,AT,510000000.0,2023-10-17 04:00:03.700
Toyota,vios,2022,20700,MT,420000000.0,2023-10-17 06:25:13.891
Toyota,vios,2022,20700,MT,420000000.0,2023-10-17 06:25:13.891
Toyota,vios,2022,20700,MT,420000000.0,2023-10-17 06:25:13.891
Toyota,vios,2022,20700,MT,420000000.0,2023-10-17 06:25:13.891
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 07:17:40.815
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 07:17:40.815
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 07:17:40.815
Toyota,vios,2022,10000,AT,515000000.0,2023-10-17 07:17:40.815
Toyota,vios,2022,54000,AT,490000000.0,2023-10-17 08:50:26.850
Toyota,vios,2022,54000,AT,490000000.0,2023-10-17 08:50:26.850
Toyota,vios,2022,28000,AT,450000000.0,2023-10-17 09:43:55.000
Toyota,vios,2022,28000,AT,450000000.0,2023-10-17 09:43:55.000
Toyota,vios,2022,28000,AT,500000000.0,2023-10-18 00:55:17.045
Toyota,vios,2022,28000,AT,500000000.0,2023-10-18 00:55:17.045
Toyota,vios,2022,23000,MT,425000000.0,2023-10-18 02:24:03.000
Toyota,vios,2022,23000,MT,425000000.0,2023-10-18 02:24:03.000
Toyota,vios,2022,30700,AT,460000000.0,2023-10-18 02:42:30.819
Toyota,vios,2022,30700,AT,460000000.0,2023-10-18 02:42:30.819
Toyota,vios,2022,30700,AT,460000000.0,2023-10-18 02:42:30.819
Toyota,vios,2022,30700,AT,460000000.0,2023-10-18 02:42:30.819
Toyota,vios,2022,10000,AT,515000000.0,2023-10-18 03:31:19.361
Toyota,vios,2022,10000,AT,515000000.0,2023-10-18 03:31:19.361
Toyota,vios,2022,54000,AT,495000000.0,2023-10-18 04:17:02.434
Toyota,vios,2022,54000,AT,495000000.0,2023-10-18 04:17:02.434
Toyota,vios,2022,4200,AT,510000000.0,2023-10-18 07:30:07.447
Toyota,vios,2022,46000,AT,450000000.0,2023-10-18 08:38:27.000
Toyota,vios,2022,46000,AT,450000000.0,2023-10-18 08:38:27.000
Toyota,vios,2022,10000,AT,492000000.0,2023-10-18 10:14:31.436
Toyota,vios,2022,28000,AT,515000000.0,2023-10-18 10:28:12.284
Toyota,vios,2022,20000,AT,479000000.0,2023-10-18 10:34:21.642
Toyota,vios,2022,10000,AT,492000000.0,2023-10-18 11:14:30.633
Toyota,vios,2022,22000,AT,510000000.0,2023-10-18 11:15:01.142
Toyota,vios,2022,22000,AT,510000000.0,2023-10-18 11:15:01.142
Toyota,vios,2022,60000,MT,425000000.0,2023-10-18 11:22:36.419
Toyota,vios,2022,17000,MT,425000000.0,2023-10-18 12:06:05.340
Toyota,vios,2022,1,AT,460000000.0,2023-10-19 03:22:52.418
Toyota,vios,2022,10000,AT,515000000.0,2023-10-19 03:31:18.457
Toyota,vios,2022,10000,AT,515000000.0,2023-10-19 03:31:18.457
Toyota,vios,2022,13000,AT,505000000.0,2023-10-19 08:06:43.000
Toyota,vios,2022,13000,AT,505000000.0,2023-10-19 08:06:43.000
Toyota,vios,2022,16000,AT,495000000.0,2023-10-19 11:44:48.000
Toyota,vios,2022,14000,AT,460000000.0,2023-10-19 14:17:20.000
Toyota,vios,2022,15000,AT,510000000.0,2023-10-20 02:36:23.161
Toyota,vios,2022,15000,AT,510000000.0,2023-10-20 02:36:23.161
Toyota,vios,2022,20000,AT,479000000.0,2023-10-20 03:55:57.945
Toyota,vios,2022,20000,AT,479000000.0,2023-10-20 05:10:57.782
Toyota,vios,2022,17000,AT,509000000.0,2023-10-20 08:07:17.648
Toyota,vios,2022,17000,AT,509000000.0,2023-10-20 08:07:17.648
Toyota,vios,2022,17000,AT,509000000.0,2023-10-21 01:12:22.042
Toyota,vios,2022,15000,AT,498000000.0,2023-10-21 09:15:04.000
Toyota,vios,2022,15000,AT,498000000.0,2023-10-21 09:15:04.000
Toyota,vios,2022,10000,AT,492000000.0,2023-10-21 11:37:37.863
Toyota,vios,2022,10000,AT,492000000.0,2023-10-21 11:52:38.095
Toyota,vios,2022,28000,AT,515000000.0,2023-10-21 12:35:08.343
Toyota,vios,2022,17000,AT,465000000.0,2023-10-22 02:18:16.667
Toyota,vios,2022,15000,AT,498000000.0,2023-10-22 05:26:35.210
Toyota,vios,2022,15000,AT,498000000.0,2023-10-22 05:26:35.210
Toyota,vios,2022,14500,MT,430000000.0,2023-10-22 13:33:47.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-22 13:33:47.000
Toyota,vios,2022,14500,MT,430000000.0,2023-10-23 01:21:46.449
Toyota,vios,2022,14500,MT,430000000.0,2023-10-23 01:21:46.449
Toyota,vios,2022,54000,AT,490000000.0,2023-10-23 05:21:48.566
Toyota,vios,2022,54000,AT,490000000.0,2023-10-23 05:21:48.566
Toyota,vios,2022,43163,MT,450000000.0,2023-10-23 06:39:58.263
Toyota,vios,2022,43163,MT,450000000.0,2023-10-23 06:39:58.263
Toyota,vios,2022,46000,AT,450000000.0,2023-10-23 06:41:44.867
Toyota,vios,2022,46000,AT,450000000.0,2023-10-23 06:41:44.867
Toyota,vios,2022,18000,AT,495000000.0,2023-10-23 06:56:10.000
Toyota,vios,2022,6700,MT,430000000.0,2023-10-23 07:52:14.000
Toyota,vios,2022,54000,AT,490000000.0,2023-10-24 01:03:09.486
Toyota,vios,2022,54000,AT,490000000.0,2023-10-24 01:03:09.486
Toyota,vios,2022,22000,AT,510000000.0,2023-10-24 04:02:05.609
Toyota,vios,2022,22000,AT,510000000.0,2023-10-24 04:02:05.609
Toyota,vios,2022,23000,MT,425000000.0,2023-10-24 07:48:29.314
Toyota,vios,2022,23000,MT,425000000.0,2023-10-24 07:48:29.314
Toyota,vios,2022,20700,MT,420000000.0,2023-10-24 13:05:17.737
Toyota,vios,2022,20700,MT,420000000.0,2023-10-24 13:05:17.737
Toyota,vios,2022,4680,AT,485000000.0,2023-10-25 01:15:29.000
Toyota,vios,2022,15000,AT,498000000.0,2023-10-25 01:36:08.109
Toyota,vios,2022,15000,AT,498000000.0,2023-10-25 01:36:08.109
Toyota,vios,2022,13000,AT,495000000.0,2023-10-25 01:40:43.142
Toyota,vios,2022,13000,AT,495000000.0,2023-10-25 01:40:43.142
Toyota,vios,2022,28000,AT,500000000.0,2023-10-25 01:53:48.551
Toyota,vios,2022,28000,AT,500000000.0,2023-10-25 01:53:48.551
Toyota,vios,2022,15000,AT,505000000.0,2023-10-25 02:37:07.000
Toyota,vios,2022,15000,AT,505000000.0,2023-10-25 02:37:07.000
Toyota,vios,2022,46000,AT,480000000.0,2023-10-25 02:53:08.351
Toyota,vios,2022,46000,AT,480000000.0,2023-10-25 02:53:08.351
Toyota,vios,2022,10000,AT,515000000.0,2023-10-25 04:17:05.592
Toyota,vios,2022,10000,AT,515000000.0,2023-10-25 04:17:05.592
